Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Sales Agent ID;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity
6427;CA-143714-2018_05_23;2018/05/23;2018/05/27;Standard Class;CC-12370;Christopher Conant;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10004308;Office Supplies;Binders;Avery Legal 4-Ring Binder;6,294;1
6428;CA-143714-2018_05_23;2018/05/23;2018/05/27;Standard Class;CC-12370;Christopher Conant;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10000029;Office Supplies;Paper;Xerox 224;10,368;2
6429;CA-143714-2018_05_23;2018/05/23;2018/05/27;Standard Class;CC-12370;Christopher Conant;37;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10004080;Technology;Phones;Avaya 5410 Digital phone;122,382;3
6430;CA-165764-2016_11_03;2016/11/03;2016/11/07;Standard Class;SH-20395;Shahid Hopkins;32;United States;Jacksonville;North Carolina;28540;South;OFF-ST-10001558;Office Supplies;Storage;Acco Perma 4000 Stacking Storage Drawers;25,984;2
6431;CA-165764-2016_11_03;2016/11/03;2016/11/07;Standard Class;SH-20395;Shahid Hopkins;32;United States;Jacksonville;North Carolina;28540;South;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;945,036;6
6432;CA-165764-2016_11_03;2016/11/03;2016/11/07;Standard Class;SH-20395;Shahid Hopkins;32;United States;Jacksonville;North Carolina;28540;South;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;14,301;7
6433;CA-165764-2016_11_03;2016/11/03;2016/11/07;Standard Class;SH-20395;Shahid Hopkins;32;United States;Jacksonville;North Carolina;28540;South;FUR-FU-10001468;Furniture;Furnishings;Tenex Antistatic Computer Chair Mats;410,352;3
6434;CA-121405-2017_03_30;2017/03/30;2017/04/04;Standard Class;FC-14335;Fred Chung;12;United States;Chicago;Illinois;60610;Central;OFF-PA-10001838;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";23,52;5
6435;CA-121405-2017_03_30;2017/03/30;2017/04/04;Standard Class;FC-14335;Fred Chung;12;United States;Chicago;Illinois;60610;Central;TEC-PH-10002890;Technology;Phones;AT&T 17929 Lendline Telephone;180,96;5
6436;US-116897-2019_05_27;2019/05/27;2019/05/29;First Class;JG-15160;James Galang;11;United States;Pocatello;Idaho;83201;West;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;35;4
6437;US-116897-2019_05_27;2019/05/27;2019/05/29;First Class;JG-15160;James Galang;11;United States;Pocatello;Idaho;83201;West;OFF-ST-10000025;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;477,15;5
6438;US-116897-2019_05_27;2019/05/27;2019/05/29;First Class;JG-15160;James Galang;11;United States;Pocatello;Idaho;83201;West;TEC-PH-10004389;Technology;Phones;Nokia Lumia 925;302,376;3
6439;US-113992-2019_12_14;2019/12/14;2019/12/19;Standard Class;LC-16885;Lena Creighton;42;United States;Plano;Texas;75023;Central;FUR-TA-10000577;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;974,988;4
6440;CA-166891-2016_10_04;2016/10/04;2016/10/06;First Class;CC-12220;Chris Cortes;31;United States;New York City;New York;10024;East;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;589,41;5
6441;CA-101161-2018_10_13;2018/10/13;2018/10/20;Standard Class;BW-11110;Bart Watters;31;United States;New York City;New York;10024;East;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;34,7;5
6442;CA-101161-2018_10_13;2018/10/13;2018/10/20;Standard Class;BW-11110;Bart Watters;31;United States;New York City;New York;10024;East;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;99,87;3
6443;CA-101161-2018_10_13;2018/10/13;2018/10/20;Standard Class;BW-11110;Bart Watters;31;United States;New York City;New York;10024;East;OFF-PA-10001295;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;37,94;2
6444;CA-101161-2018_10_13;2018/10/13;2018/10/20;Standard Class;BW-11110;Bart Watters;31;United States;New York City;New York;10024;East;OFF-LA-10000407;Office Supplies;Labels;Avery White Multi-Purpose Labels;24,9;5
6445;CA-101161-2018_10_13;2018/10/13;2018/10/20;Standard Class;BW-11110;Bart Watters;31;United States;New York City;New York;10024;East;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;82,26;3
6446;CA-151785-2017_03_05;2017/03/05;2017/03/10;Standard Class;JJ-15445;Jennifer Jackson;12;United States;Chicago;Illinois;60623;Central;OFF-FA-10000611;Office Supplies;Fasteners;Binder Clips by OIC;7,104;6
6447;US-119816-2019_03_04;2019/03/04;2019/03/06;Second Class;TT-21460;Tonja Turnell;42;United States;Houston;Texas;77095;Central;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";103,5;5
6448;US-119816-2019_03_04;2019/03/04;2019/03/06;Second Class;TT-21460;Tonja Turnell;42;United States;Houston;Texas;77095;Central;OFF-LA-10002381;Office Supplies;Labels;Avery 497;2,464;1
6449;US-119816-2019_03_04;2019/03/04;2019/03/06;Second Class;TT-21460;Tonja Turnell;42;United States;Houston;Texas;77095;Central;OFF-ST-10000918;Office Supplies;Storage;Crate-A-Files;8,72;1
6450;CA-156510-2017_09_25;2017/09/25;2017/09/29;Standard Class;EH-13990;Erica Hackney;6;United States;Meriden;Connecticut;6450;East;OFF-BI-10000822;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""";10,76;2
6451;CA-156510-2017_09_25;2017/09/25;2017/09/29;Standard Class;EH-13990;Erica Hackney;6;United States;Meriden;Connecticut;6450;East;OFF-PA-10002222;Office Supplies;Paper;"Xerox Color Copier Paper, 11"" x 17"", Ream";45,68;2
6452;CA-156510-2017_09_25;2017/09/25;2017/09/29;Standard Class;EH-13990;Erica Hackney;6;United States;Meriden;Connecticut;6450;East;OFF-AR-10004930;Office Supplies;Art;Turquoise Lead Holder with Pocket Clip;6,7;1
6453;US-110261-2017_12_19;2017/12/19;2017/12/23;Second Class;PR-18880;Patrick Ryan;12;United States;Glenview;Illinois;60025;Central;TEC-PH-10001750;Technology;Phones;Samsung Rugby III;158,376;3
6454;CA-125710-2017_10_08;2017/10/08;2017/10/13;Standard Class;BT-11680;Brian Thompson;42;United States;Houston;Texas;77036;Central;OFF-AR-10000657;Office Supplies;Art;Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box;3,44;2
6455;CA-161102-2019_07_31;2019/07/31;2019/08/03;First Class;EC-14050;Erin Creighton;4;United States;San Francisco;California;94110;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;56,56;2
6456;CA-161102-2019_07_31;2019/07/31;2019/08/03;First Class;EC-14050;Erin Creighton;4;United States;San Francisco;California;94110;West;FUR-FU-10003142;Furniture;Furnishings;Master Big Foot Doorstop, Beige;36,96;7
6457;CA-110065-2016_08_05;2016/08/05;2016/08/11;Standard Class;SP-20650;Stephanie Phelps;31;United States;New York City;New York;10009;East;TEC-PH-10002468;Technology;Phones;Plantronics CS 50-USB - headset - Convertible, Monaural;135,99;1
6458;CA-110065-2016_08_05;2016/08/05;2016/08/11;Standard Class;SP-20650;Stephanie Phelps;31;United States;New York City;New York;10009;East;OFF-AR-10004165;Office Supplies;Art;Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow;15,96;7
6459;US-133361-2019_05_14;2019/05/14;2019/05/17;First Class;AJ-10780;Anthony Jacobs;19;United States;Baltimore;Maryland;21215;East;OFF-AR-10001919;Office Supplies;Art;OIC #2 Pencils, Medium Soft;3,76;2
6460;US-133361-2019_05_14;2019/05/14;2019/05/17;First Class;AJ-10780;Anthony Jacobs;19;United States;Baltimore;Maryland;21215;East;OFF-AR-10003045;Office Supplies;Art;Prang Colored Pencils;14,7;5
6461;US-133361-2019_05_14;2019/05/14;2019/05/17;First Class;AJ-10780;Anthony Jacobs;19;United States;Baltimore;Maryland;21215;East;OFF-AR-10003338;Office Supplies;Art;"Eberhard Faber 3 1/2"" Golf Pencils";37,2;5
6462;US-133361-2019_05_14;2019/05/14;2019/05/17;First Class;AJ-10780;Anthony Jacobs;19;United States;Baltimore;Maryland;21215;East;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;89,97;3
6463;US-133361-2019_05_14;2019/05/14;2019/05/17;First Class;AJ-10780;Anthony Jacobs;19;United States;Baltimore;Maryland;21215;East;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;261,96;2
6464;US-133361-2019_05_14;2019/05/14;2019/05/17;First Class;AJ-10780;Anthony Jacobs;19;United States;Baltimore;Maryland;21215;East;OFF-LA-10004544;Office Supplies;Labels;Avery 505;74;5
6465;US-155404-2018_09_22;2018/09/22;2018/09/28;Standard Class;AS-10630;Ann Steele;16;United States;Louisville;Kentucky;40214;South;FUR-FU-10004586;Furniture;Furnishings;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;13,28;2
6466;CA-114503-2017_11_13;2017/11/13;2017/11/17;Standard Class;AA-10375;Allen Armold;41;United States;Lebanon;Tennessee;37087;South;OFF-ST-10003572;Office Supplies;Storage;Portfile Personal File Boxes;84,96;6
6467;CA-153080-2019_05_22;2019/05/22;2019/05/25;Second Class;EH-13945;Eric Hoffmann;4;United States;Los Angeles;California;90008;West;TEC-AC-10002331;Technology;Accessories;Maxell 74 Minute CDR, 10/Pack;68,46;7
6468;CA-163804-2018_12_02;2018/12/02;2018/12/08;Standard Class;DB-13270;Deborah Brumfield;38;United States;Providence;Rhode Island;2908;East;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;2079,4;5
6469;CA-163804-2018_12_02;2018/12/02;2018/12/08;Standard Class;DB-13270;Deborah Brumfield;38;United States;Providence;Rhode Island;2908;East;TEC-PH-10000441;Technology;Phones;VTech DS6151;629,95;5
6470;CA-163804-2018_12_02;2018/12/02;2018/12/08;Standard Class;DB-13270;Deborah Brumfield;38;United States;Providence;Rhode Island;2908;East;FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;72,42;6
6471;CA-108532-2017_08_29;2017/08/29;2017/09/02;Standard Class;CC-12100;Chad Cunningham;21;United States;Detroit;Michigan;48234;Central;TEC-PH-10001750;Technology;Phones;Samsung Rugby III;131,98;2
6472;CA-108532-2017_08_29;2017/08/29;2017/09/02;Standard Class;CC-12100;Chad Cunningham;21;United States;Detroit;Michigan;48234;Central;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;114,52;7
6473;CA-151897-2016_06_06;2016/06/06;2016/06/10;Standard Class;VT-21700;Valerie Takahito;42;United States;Houston;Texas;77070;Central;OFF-LA-10001074;Office Supplies;Labels;Round Specialty Laser Printer Labels;100,24;10
6474;CA-113292-2018_03_18;2018/03/18;2018/03/20;Second Class;DB-13060;Dave Brooks;41;United States;Columbia;Tennessee;38401;South;OFF-AP-10003590;Office Supplies;Appliances;Hoover WindTunnel Plus Canister Vacuum;871,8;3
6475;CA-149524-2016_01_14;2016/01/14;2016/01/15;First Class;BS-11590;Brendan Sweed;37;United States;Philadelphia;Pennsylvania;19140;East;FUR-BO-10003433;Furniture;Bookcases;Sauder Cornerstone Collection Library;61,96;4
6476;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;OFF-BI-10002432;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;4,554;3
6477;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;OFF-AP-10003622;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;5,2;2
6478;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;TEC-AC-10003832;Technology;Accessories;Logitech P710e Mobile Speakerphone;205,992;1
6479;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;OFF-PA-10000809;Office Supplies;Paper;Xerox 206;15,552;3
6480;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;TEC-PH-10000441;Technology;Phones;VTech DS6151;503,96;5
6481;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;OFF-AP-10002287;Office Supplies;Appliances;Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags;24,472;7
6482;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;FUR-BO-10002824;Furniture;Bookcases;Bush Mission Pointe Library;241,568;2
6483;CA-140872-2019_06_03;2019/06/03;2019/06/10;Standard Class;NR-18550;Nick Radford;9;United States;Pembroke Pines;Florida;33024;South;TEC-AC-10002942;Technology;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;110,4;2
6484;CA-113908-2019_06_03;2019/06/03;2019/06/09;Standard Class;KN-16390;Katherine Nockton;31;United States;New York City;New York;10011;East;FUR-TA-10001932;Furniture;Tables;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";384,768;2
6485;CA-113908-2019_06_03;2019/06/03;2019/06/09;Standard Class;KN-16390;Katherine Nockton;31;United States;New York City;New York;10011;East;TEC-MA-10003173;Technology;Machines;Hewlett-Packard 300S Scientific Calculator;78,66;6
6486;CA-113908-2019_06_03;2019/06/03;2019/06/09;Standard Class;KN-16390;Katherine Nockton;31;United States;New York City;New York;10011;East;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;45,36;4
6487;CA-120621-2017_03_21;2017/03/21;2017/03/26;Standard Class;JW-16075;Julia West;32;United States;Jacksonville;North Carolina;28540;South;OFF-AP-10002945;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;962,08;4
6488;CA-120621-2017_03_21;2017/03/21;2017/03/26;Standard Class;JW-16075;Julia West;32;United States;Jacksonville;North Carolina;28540;South;OFF-BI-10000948;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;12,843;3
6489;CA-120621-2017_03_21;2017/03/21;2017/03/26;Standard Class;JW-16075;Julia West;32;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;295,456;14
6490;US-148866-2019_09_19;2019/09/19;2019/09/24;Standard Class;JM-15535;Jessica Myrick;31;United States;New York City;New York;10011;East;OFF-PA-10004782;Office Supplies;Paper;Xerox 228;32,4;5
6491;CA-149594-2016_09_15;2016/09/15;2016/09/19;Standard Class;MF-18250;Monica Federle;37;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000222;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";103,936;4
6492;CA-113845-2018_11_20;2018/11/20;2018/11/25;Standard Class;FA-14230;Frank Atkinson;9;United States;Orlando;Florida;32839;South;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;289,568;2
6493;CA-113845-2018_11_20;2018/11/20;2018/11/25;Standard Class;FA-14230;Frank Atkinson;9;United States;Orlando;Florida;32839;South;OFF-ST-10003327;Office Supplies;Storage;Akro-Mils 12-Gallon Tote;39,72;5
6494;CA-113845-2018_11_20;2018/11/20;2018/11/25;Standard Class;FA-14230;Frank Atkinson;9;United States;Orlando;Florida;32839;South;TEC-PH-10003357;Technology;Phones;Grandstream GXP2100 Mainstream Business Phone;244,768;4
6495;CA-111262-2019_10_28;2019/10/28;2019/11/01;Second Class;KH-16510;Keith Herrera;42;United States;Houston;Texas;77095;Central;TEC-AC-10002167;Technology;Accessories;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;24;2
6496;CA-111262-2019_10_28;2019/10/28;2019/11/01;Second Class;KH-16510;Keith Herrera;42;United States;Houston;Texas;77095;Central;OFF-PA-10001937;Office Supplies;Paper;Xerox 21;15,552;3
6497;CA-111262-2019_10_28;2019/10/28;2019/11/01;Second Class;KH-16510;Keith Herrera;42;United States;Houston;Texas;77095;Central;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;26,176;2
6498;CA-103135-2017_07_24;2017/07/24;2017/07/28;Standard Class;SS-20515;Shirley Schmidt;16;United States;Louisville;Kentucky;40214;South;FUR-FU-10001487;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood;20,94;3
6499;CA-103135-2017_07_24;2017/07/24;2017/07/28;Standard Class;SS-20515;Shirley Schmidt;16;United States;Louisville;Kentucky;40214;South;OFF-BI-10000069;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;135,09;9
6500;CA-103135-2017_07_24;2017/07/24;2017/07/28;Standard Class;SS-20515;Shirley Schmidt;16;United States;Louisville;Kentucky;40214;South;TEC-AC-10003289;Technology;Accessories;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;279,86;14
6501;CA-103135-2017_07_24;2017/07/24;2017/07/28;Standard Class;SS-20515;Shirley Schmidt;16;United States;Louisville;Kentucky;40214;South;OFF-BI-10000069;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;90,06;6
6502;CA-129147-2016_11_02;2016/11/02;2016/11/06;Standard Class;LC-17050;Liz Carlisle;34;United States;Medina;Ohio;44256;East;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;539,964;6
6503;CA-129147-2016_11_02;2016/11/02;2016/11/06;Standard Class;LC-17050;Liz Carlisle;34;United States;Medina;Ohio;44256;East;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;50,232;7
6504;CA-129147-2016_11_02;2016/11/02;2016/11/06;Standard Class;LC-17050;Liz Carlisle;34;United States;Medina;Ohio;44256;East;OFF-BI-10001098;Office Supplies;Binders;Acco D-Ring Binder w/DublLock;19,242;3
6505;CA-128265-2019_11_17;2019/11/17;2019/11/22;Second Class;VW-21775;Victoria Wilson;31;United States;New York City;New York;10011;East;OFF-ST-10000142;Office Supplies;Storage;Deluxe Rollaway Locking File with Drawer;1247,64;3
6506;CA-152331-2018_06_26;2018/06/26;2018/06/30;Standard Class;LD-16855;Lela Donovan;12;United States;Chicago;Illinois;60653;Central;OFF-AR-10001547;Office Supplies;Art;Newell 311;5,304;3
6507;US-128909-2018_10_09;2018/10/09;2018/10/11;Second Class;SP-20545;Sibella Parks;37;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10001593;Office Supplies;Paper;Xerox 1947;19,136;4
6508;US-128909-2018_10_09;2018/10/09;2018/10/11;Second Class;SP-20545;Sibella Parks;37;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;332,832;4
6509;CA-102197-2019_12_20;2019/12/20;2019/12/26;Standard Class;DK-13150;David Kendrick;31;United States;New York City;New York;10009;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;279,9;5
6510;CA-102197-2019_12_20;2019/12/20;2019/12/26;Standard Class;DK-13150;David Kendrick;31;United States;New York City;New York;10009;East;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;50,352;3
6511;CA-102197-2019_12_20;2019/12/20;2019/12/26;Standard Class;DK-13150;David Kendrick;31;United States;New York City;New York;10009;East;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;34,02;3
6512;CA-167640-2019_03_06;2019/03/06;2019/03/10;Standard Class;FC-14245;Frank Carlisle;4;United States;San Francisco;California;94109;West;OFF-AR-10003158;Office Supplies;Art;Fluorescent Highlighters by Dixon;23,88;6
6513;CA-167640-2019_03_06;2019/03/06;2019/03/10;Standard Class;FC-14245;Frank Carlisle;4;United States;San Francisco;California;94109;West;OFF-LA-10004559;Office Supplies;Labels;Avery 49;11,52;4
6514;CA-167640-2019_03_06;2019/03/06;2019/03/10;Standard Class;FC-14245;Frank Carlisle;4;United States;San Francisco;California;94109;West;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;286,93;7
6515;CA-167640-2019_03_06;2019/03/06;2019/03/10;Standard Class;FC-14245;Frank Carlisle;4;United States;San Francisco;California;94109;West;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;206,384;2
6516;US-116652-2019_09_15;2019/09/15;2019/09/19;Standard Class;RD-19480;Rick Duston;4;United States;San Francisco;California;94122;West;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;218,352;3
6517;US-116652-2019_09_15;2019/09/15;2019/09/19;Standard Class;RD-19480;Rick Duston;4;United States;San Francisco;California;94122;West;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";529,9;5
6518;US-116652-2019_09_15;2019/09/15;2019/09/19;Standard Class;RD-19480;Rick Duston;4;United States;San Francisco;California;94122;West;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;99,3;10
6519;US-116652-2019_09_15;2019/09/15;2019/09/19;Standard Class;RD-19480;Rick Duston;4;United States;San Francisco;California;94122;West;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;108,96;2
6520;US-116652-2019_09_15;2019/09/15;2019/09/19;Standard Class;RD-19480;Rick Duston;4;United States;San Francisco;California;94122;West;OFF-BI-10004528;Office Supplies;Binders;Cardinal Poly Pocket Divider Pockets for Ring Binders;2,688;1
6521;CA-138289-2019_01_16;2019/01/16;2019/01/18;Second Class;AR-10540;Andy Reiter;21;United States;Jackson;Michigan;49201;Central;OFF-BI-10004995;Office Supplies;Binders;GBC DocuBind P400 Electric Binding System;5443,96;4
6522;CA-138289-2019_01_16;2019/01/16;2019/01/18;Second Class;AR-10540;Andy Reiter;21;United States;Jackson;Michigan;49201;Central;FUR-CH-10004626;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;302,67;3
6523;CA-138289-2019_01_16;2019/01/16;2019/01/18;Second Class;AR-10540;Andy Reiter;21;United States;Jackson;Michigan;49201;Central;OFF-PA-10001260;Office Supplies;Paper;TOPS Money Receipt Book, Consecutively Numbered in Red,;56,07;7
6524;CA-129308-2018_07_07;2018/07/07;2018/07/13;Standard Class;CC-12100;Chad Cunningham;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;10,08;2
6525;CA-129308-2018_07_07;2018/07/07;2018/07/13;Standard Class;CC-12100;Chad Cunningham;37;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10002310;Technology;Phones;Panasonic KX T7731-B Digital phone;59,994;1
6526;CA-129308-2018_07_07;2018/07/07;2018/07/13;Standard Class;CC-12100;Chad Cunningham;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10001525;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";5,715;5
6527;CA-129308-2018_07_07;2018/07/07;2018/07/13;Standard Class;CC-12100;Chad Cunningham;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10001308;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;9,42;5
6528;CA-157791-2018_12_23;2018/12/23;2018/12/28;Second Class;CA-11965;Carol Adams;38;United States;Warwick;Rhode Island;2886;East;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;4
6529;CA-146864-2016_12_22;2016/12/22;2016/12/26;Standard Class;BT-11530;Bradley Talbott;31;United States;New York City;New York;10024;East;OFF-ST-10004946;Office Supplies;Storage;Desktop 3-Pocket Hot File;216,4;4
6530;CA-103744-2016_02_23;2016/02/23;2016/02/27;Standard Class;MG-17875;Michael Grace;42;United States;El Paso;Texas;79907;Central;OFF-LA-10004425;Office Supplies;Labels;Staple-on labels;6,936;3
6531;CA-103744-2016_02_23;2016/02/23;2016/02/27;Standard Class;MG-17875;Michael Grace;42;United States;El Paso;Texas;79907;Central;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;4,428;3
6532;US-107384-2019_12_04;2019/12/04;2019/12/08;Standard Class;TP-21130;Theone Pippenger;22;United States;Rochester;Minnesota;55901;Central;OFF-AR-10001315;Office Supplies;Art;Newell 310;8,8;5
6533;US-107384-2019_12_04;2019/12/04;2019/12/08;Standard Class;TP-21130;Theone Pippenger;22;United States;Rochester;Minnesota;55901;Central;TEC-AC-10004595;Technology;Accessories;First Data TMFD35 PIN Pad;142,8;1
6534;US-107384-2019_12_04;2019/12/04;2019/12/08;Standard Class;TP-21130;Theone Pippenger;22;United States;Rochester;Minnesota;55901;Central;TEC-AC-10001539;Technology;Accessories;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;399,95;5
6535;CA-128209-2016_11_17;2016/11/17;2016/11/22;Standard Class;GT-14710;Greg Tran;31;United States;Buffalo;New York;14215;East;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;2152,776;3
6536;CA-128209-2016_11_17;2016/11/17;2016/11/22;Standard Class;GT-14710;Greg Tran;31;United States;Buffalo;New York;14215;East;FUR-BO-10002213;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;4007,84;10
6537;CA-169684-2016_10_20;2016/10/20;2016/10/23;First Class;FH-14365;Fred Hopkins;41;United States;Knoxville;Tennessee;37918;South;FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;328,59;3
6538;CA-169684-2016_10_20;2016/10/20;2016/10/23;First Class;FH-14365;Fred Hopkins;41;United States;Knoxville;Tennessee;37918;South;OFF-ST-10000934;Office Supplies;Storage;"Contico 72""H Heavy-Duty Storage System";98,352;3
6539;CA-109862-2017_10_25;2017/10/25;2017/10/30;Standard Class;HK-14890;Heather Kirkland;7;United States;Newark;Delaware;19711;East;TEC-PH-10004042;Technology;Phones;ClearOne Communications CHAT 70 OC Speaker Phone;158,99;1
6540;CA-109862-2017_10_25;2017/10/25;2017/10/30;Standard Class;HK-14890;Heather Kirkland;7;United States;Newark;Delaware;19711;East;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;291,1;5
6541;US-107888-2019_11_16;2019/11/16;2019/11/19;First Class;CC-12220;Chris Cortes;46;United States;Seattle;Washington;98103;West;OFF-PA-10001363;Office Supplies;Paper;Xerox 1933;73,68;6
6542;US-107888-2019_11_16;2019/11/16;2019/11/19;First Class;CC-12220;Chris Cortes;46;United States;Seattle;Washington;98103;West;FUR-FU-10003394;Furniture;Furnishings;"Tenex ""The Solids"" Textured Chair Mats";139,92;2
6543;US-107888-2019_11_16;2019/11/16;2019/11/19;First Class;CC-12220;Chris Cortes;46;United States;Seattle;Washington;98103;West;TEC-PH-10003171;Technology;Phones;Plantronics Encore H101 Dual Earpieces Headset;107,88;3
